Time,Speed,RPM,Throttle Position
187067,6.2,1031,0.784313725
187219,5.58,980,0.784313725
187370,5.58,1245,0.784313725
187521,6.2,1267,0.784313725
187672,6.2,1233,1.176470588
187824,6.2,1373,1.176470588
187976,6.82,1330,1.176470588
188128,6.82,1383,1.176470588
188279,7.44,1505,1.176470588
188429,7.44,1536,1.176470588
188582,8.06,1600,1.176470588
188733,8.06,1693,1.176470588
188885,8.68,1736,1.176470588
189035,8.68,1775,0.784313725
189187,8.68,1907,0.784313725
189339,8.68,1852,0.784313725
189490,8.68,1681,0.784313725
189643,8.68,1507,0.784313725
189796,8.68,1319,0.784313725
189946,8.68,1145,0.784313725
190098,8.68,969,0.784313725
190250,8.68,881,0.784313725
190401,8.68,926,0.784313725
190553,8.68,943,0.784313725
190705,9.3,956,0.784313725
190856,9.3,958,0.784313725
191006,9.3,945,0.784313725
191159,9.3,920,0.784313725
191310,9.3,894,0.784313725
191462,9.3,881,0.784313725
191614,9.3,862,0.784313725
191765,9.3,848,0.784313725
191918,9.3,825,0.784313725
192068,8.68,808,0.784313725
192221,8.68,793,0.784313725
192371,8.68,785,0.784313725
192522,8.68,766,0.784313725
192674,8.68,757,0.784313725
192825,8.68,752,0.784313725
192977,8.68,757,0.784313725
193127,8.68,755,0.784313725
193278,8.68,761,0.784313725
193429,8.68,757,0.784313725
193581,8.68,763,0.784313725
193732,8.68,765,0.784313725
193884,8.68,766,0.784313725
194035,8.68,753,0.784313725
194187,8.68,746,0.784313725
194338,8.68,732,0.784313725
194488,8.68,720,0.784313725
194640,8.68,717,0.784313725
194790,8.68,704,0.784313725
194942,8.68,689,0.784313725
195093,8.68,667,0.784313725
195244,8.06,665,0.784313725
195396,8.06,664,0.784313725
195548,8.06,661,0.784313725
195700,7.44,664,0.784313725
195851,7.44,662,0.784313725
196003,6.82,662,0.784313725
196155,6.82,659,0.784313725
196306,6.2,662,0.784313725
196457,5.58,654,0.784313725
196607,5.58,653,0.784313725
196760,4.96,654,0.784313725
196912,4.96,647,0.784313725
197063,4.34,647,0.784313725
197215,3.72,638,0.784313725
197366,3.1,626,0.784313725
197517,3.1,617,0.784313725
197668,2.48,618,0.784313725
197820,2.48,621,0.784313725
197972,1.86,609,0.784313725
198122,1.86,615,0.784313725
198273,1.86,620,0.784313725
198425,1.86,617,0.784313725
198575,1.86,603,0.784313725
198728,1.24,601,0.784313725
198880,1.24,600,0.784313725
199031,1.24,600,0.784313725
199182,1.24,604,0.784313725
199333,1.24,601,0.784313725
199484,1.24,595,0.784313725
199635,1.24,590,0.784313725
199786,1.24,597,0.784313725
199938,0.62,603,0.784313725
200090,0.62,601,0.784313725
200241,0.62,600,0.784313725
200392,0.62,596,0.784313725
200543,0.62,596,0.784313725
200695,0.62,610,0.784313725
200846,0.62,613,0.784313725
200997,0.62,595,0.784313725
201148,0.62,592,0.784313725
201299,0.62,587,0.784313725
201452,0.62,600,0.784313725
201603,0,604,0.784313725
202509,0.62,1273,1.176470588
202662,1.24,1256,1.176470588
202814,1.86,1205,1.176470588
202966,2.48,1121,1.176470588
203117,3.1,1037,1.176470588
203269,4.34,960,1.176470588
203419,4.96,976,1.176470588
203573,5.58,1171,1.176470588
203724,6.2,1236,1.176470588
203875,6.2,1289,1.176470588
204027,6.82,1439,1.176470588
204179,7.44,1551,1.176470588
204330,8.06,1630,1.176470588
204481,8.68,1760,1.176470588
204633,9.3,1876,1.176470588
204785,10.54,1972,1.176470588
204936,11.16,2067,1.176470588
205087,11.78,2101,0.784313725
205237,11.78,2253,0.784313725
205389,11.78,2176,0.784313725
205541,11.78,2012,1.176470588
205694,11.78,1608,1.176470588
205845,11.78,1326,1.176470588
205995,12.4,1287,1.176470588
206148,12.4,1351,1.176470588
206300,12.4,1336,1.176470588
206452,13.02,1389,1.176470588
206602,13.02,1394,1.176470588
206752,13.64,1459,1.176470588
206902,13.64,1434,1.176470588
207052,13.64,1493,1.176470588
207202,14.26,1520,1.176470588
207353,14.26,1521,1.176470588
207503,14.88,1608,1.176470588
207653,14.88,1600,1.176470588
207803,15.5,1684,1.176470588
207953,15.5,1679,1.176470588
208103,16.12,1753,1.176470588
208253,16.12,1775,1.176470588
208405,16.74,1836,1.176470588
208556,17.36,1882,1.568627451
208709,17.36,1975,1.568627451
208860,17.98,2018,1.960784314
209010,18.6,2169,2.352941176
209163,19.22,2241,3.137254902
209314,20.46,2335,5.098039216
209465,21.08,2500,5.098039216
209617,22.32,2580,5.098039216
209770,23.56,2735,5.098039216
209922,24.8,2850,5.098039216
210075,26.04,2997,5.098039216
210227,27.28,3099,5.098039216
210379,28.52,3256,4.705882353
210531,29.76,3359,2.745098039
210682,31,3342,0.784313725
210835,31.62,3359,0.784313725
210988,31.62,3232,0.784313725
211140,31.62,3018,1.176470588
211291,31,2825,1.176470588
211443,30.38,2639,1.176470588
211594,29.76,2456,1.176470588
211746,29.14,2273,0.784313725
211898,27.9,2084,0.784313725
212049,27.28,1919,0.784313725
212201,26.66,1722,0.784313725
212353,25.42,1547,0.784313725
212504,24.8,1371,0.784313725
212657,23.56,1212,0.784313725
212809,22.94,1047,0.784313725
212960,21.7,903,0.784313725
213112,21.08,953,0.784313725
213264,20.46,997,0.784313725
213415,19.22,1015,0.784313725
213566,18.6,1016,0.784313725
213716,17.98,1014,0.784313725
213868,17.36,1015,0.784313725
214019,16.74,1013,0.784313725
214170,16.12,1014,0.784313725
214322,14.88,1003,0.784313725
214473,14.26,983,0.784313725
214625,13.64,965,0.784313725
214776,13.02,946,0.784313725
214928,12.4,927,0.784313725
215079,11.16,908,0.784313725
215232,10.54,880,0.784313725
215383,9.92,859,0.784313725
215535,9.3,846,0.784313725
215687,8.68,832,0.784313725
215838,8.06,812,0.784313725
215989,8.06,797,0.784313725
216140,7.44,788,0.784313725
216291,6.82,775,0.784313725
216443,6.82,769,0.784313725
216594,6.2,767,0.784313725
216745,6.2,765,0.784313725
216897,5.58,756,0.784313725
217048,5.58,745,0.784313725
217199,4.96,731,0.784313725
217349,4.96,713,0.784313725
217501,4.34,696,0.784313725
217652,4.34,687,0.784313725
217803,3.72,667,0.784313725
217955,3.72,627,0.784313725
218107,3.1,612,0.784313725
218258,3.1,625,0.784313725
218410,3.1,628,0.784313725
218561,2.48,631,0.784313725
218712,2.48,625,0.784313725
218864,1.86,623,0.784313725
219016,1.86,618,0.784313725
219167,1.24,613,0.784313725
219319,1.24,613,0.784313725
219470,0.62,603,0.784313725
219620,0.62,598,0.784313725
219773,0.62,594,0.784313725
219924,0.62,585,0.784313725
220076,0,586,0.784313725
246583,1.24,1264,1.176470588
246735,1.86,1278,1.176470588
246887,3.1,1240,1.176470588
247038,4.34,1220,1.176470588
247190,5.58,1223,1.176470588
247341,6.2,1354,1.176470588
247493,7.44,1566,1.568627451
247644,8.06,1690,1.568627451
247795,9.3,1901,1.568627451
247946,9.92,2015,1.568627451
248096,11.16,2158,1.568627451
248248,11.78,2410,1.568627451
248398,13.02,2544,1.568627451
248549,13.64,2689,1.568627451
248702,14.88,2902,1.568627451
248854,15.5,3033,1.568627451
249004,16.74,3076,0.784313725
249156,17.36,2942,0.784313725
249308,17.36,2869,0.784313725
249460,17.36,2677,0.784313725
249611,17.36,2500,0.784313725
249762,17.36,2306,0.784313725
249912,17.36,2136,0.784313725
250063,17.36,1963,0.784313725
250214,17.36,1787,0.784313725
250366,17.36,1606,0.784313725
250518,17.36,1439,0.784313725
250670,16.74,1253,0.784313725
250821,16.74,1096,0.784313725
250973,16.74,918,0.784313725
251124,16.74,939,0.784313725
251275,16.74,995,0.784313725
251425,16.74,1041,0.784313725
251576,16.74,1058,0.784313725
251726,16.12,1066,0.784313725
251878,16.12,1069,0.784313725
252030,16.12,1064,0.784313725
252181,16.12,1051,0.784313725
252333,16.12,1043,0.784313725
252484,16.12,1026,0.784313725
252635,16.12,1008,0.784313725
252786,15.5,983,1.176470588
252936,15.5,1140,1.176470588
253087,15.5,1582,1.568627451
253237,14.88,2034,2.352941176
253388,15.5,1732,2.745098039
253539,16.74,1933,4.31372549
253690,17.36,2108,5.098039216
253842,18.6,2098,5.098039216
253994,19.84,2370,5.098039216
254144,21.08,2348,5.098039216
254295,22.32,2612,5.098039216
254445,23.56,2633,5.098039216
254597,24.8,2850,5.098039216
254747,25.42,2915,5.098039216
254898,26.66,3091,5.098039216
255049,27.9,3200,5.098039216
255200,29.14,3333,4.705882353
255353,30.38,3440,1.176470588
255505,31.62,3386,0.784313725
255655,31.62,3290,0.784313725
255807,32.24,3114,0.784313725
255957,32.24,2915,0.784313725
256109,31.62,2723,0.784313725
256261,31.62,2544,0.784313725
256412,31.62,2348,0.784313725
256564,31.62,2176,0.784313725
256715,31.62,1993,0.784313725
256866,31.62,1818,0.784313725
257016,31,1638,0.784313725
257166,31,1471,0.784313725
257316,31,1286,0.784313725
257468,31,1113,0.784313725
257619,31,959,0.784313725
257771,31,923,0.784313725
257922,31,997,0.784313725
258075,31,1043,0.784313725
258225,30.38,1071,0.784313725
258376,30.38,1085,0.784313725
258527,30.38,1090,0.784313725
258678,30.38,1098,0.784313725
258830,30.38,1094,0.784313725
258981,30.38,1091,0.784313725
259131,30.38,1083,0.784313725
259282,30.38,1059,0.784313725
259435,30.38,1038,0.784313725
259587,30.38,1019,0.784313725
259738,29.76,1007,0.784313725
259889,29.76,989,0.784313725
260041,29.76,978,0.784313725
260191,29.76,960,0.784313725
260343,29.76,944,0.784313725
260494,29.76,928,0.784313725
260646,29.76,909,0.784313725
260797,29.76,889,0.784313725
260947,29.76,876,0.784313725
261098,29.14,860,0.784313725
261250,29.14,854,0.784313725
261400,29.14,848,0.784313725
261551,29.14,845,0.784313725
261703,29.14,842,0.784313725
261854,29.14,839,0.784313725
262006,29.14,836,0.784313725
262158,29.14,826,0.784313725
262310,29.14,818,0.784313725
262462,29.14,811,0.784313725
262613,28.52,803,0.784313725
262764,28.52,796,0.784313725
262915,28.52,790,0.784313725
263067,28.52,783,0.784313725
263219,28.52,792,0.784313725
263370,28.52,802,0.784313725
263522,28.52,824,0.784313725
263674,28.52,848,0.784313725
263826,27.9,866,0.784313725
263976,27.9,882,0.784313725
264128,27.9,895,0.784313725
264280,27.9,906,0.784313725
264430,27.9,914,0.784313725
264582,27.9,917,0.784313725
264733,27.9,918,0.784313725
264885,27.28,925,0.784313725
265035,27.28,927,0.784313725
265186,27.28,919,0.784313725
265337,27.28,914,0.784313725
265489,27.28,909,0.784313725
265640,27.28,905,0.784313725
265793,26.66,897,0.784313725
265944,26.66,891,0.784313725
266095,26.66,884,0.784313725
266245,26.66,873,0.784313725
266397,26.66,870,0.784313725
266550,26.66,856,0.784313725
266701,26.66,856,0.784313725
266853,26.04,859,0.784313725
267003,26.04,853,0.784313725
267155,26.04,848,0.784313725
267308,26.04,843,0.784313725
267459,26.04,836,0.784313725
267612,25.42,835,0.784313725
267762,25.42,832,0.784313725
267913,25.42,826,0.784313725
268063,25.42,817,0.784313725
268213,25.42,816,0.784313725
268364,25.42,823,0.784313725
268514,24.8,827,0.784313725
268664,24.8,832,0.784313725
268814,24.8,837,0.784313725
268964,24.8,853,0.784313725
269114,24.8,859,0.784313725
269264,24.8,871,0.784313725
269414,24.8,877,0.784313725
269564,24.18,887,0.784313725
269715,24.18,889,0.784313725
269865,24.18,891,0.784313725
270015,24.18,888,0.784313725
270166,24.18,893,0.784313725
270317,23.56,902,0.784313725
270468,23.56,905,0.784313725
270620,23.56,910,0.784313725
270772,23.56,914,0.784313725
270922,23.56,907,0.784313725
271074,23.56,903,0.784313725
271224,22.94,891,0.784313725
271374,22.94,885,0.784313725
271525,22.94,877,0.784313725
271677,22.94,870,0.784313725
271829,22.32,860,0.784313725
271980,22.32,851,0.784313725
272132,22.32,846,0.784313725
272283,22.32,843,0.784313725
272434,22.32,842,0.784313725
272585,22.32,838,0.784313725
272736,21.7,833,0.784313725
272888,21.7,832,0.784313725
273039,21.7,830,0.784313725
273191,21.7,817,0.784313725
273343,21.7,809,0.784313725
273494,21.08,801,0.784313725
273645,21.08,792,0.784313725
273796,21.08,791,0.784313725
273948,20.46,788,0.784313725
274098,20.46,791,0.784313725
274249,19.84,788,0.784313725
274401,19.22,785,0.784313725
274551,19.22,782,0.784313725
274703,18.6,773,0.784313725
274854,18.6,771,0.784313725
275004,17.98,771,0.784313725
275157,17.98,772,0.784313725
275308,17.36,771,0.784313725
275460,16.74,781,0.784313725
275611,16.12,788,0.784313725
275763,16.12,792,0.784313725
275914,15.5,800,0.784313725
276064,14.88,796,0.784313725
276216,14.88,793,0.784313725
276366,14.26,795,0.784313725
276518,13.64,798,0.784313725
276670,13.02,798,0.784313725
276823,12.4,796,0.784313725
276973,11.78,795,0.784313725
277124,11.78,786,0.784313725
277276,11.16,776,0.784313725
277428,10.54,769,0.784313725
277579,9.92,762,0.784313725
277730,8.68,745,0.784313725
277881,8.06,734,0.784313725
278032,7.44,730,0.784313725
278184,6.82,734,0.784313725
278335,5.58,736,0.784313725
278485,4.96,742,0.784313725
278636,4.34,739,0.784313725
278787,3.72,735,0.784313725
278938,3.1,679,0.784313725
279090,3.1,649,0.784313725
279241,2.48,638,0.784313725
279391,1.86,638,0.784313725
279541,1.86,645,0.784313725
279692,1.24,635,0.784313725
279844,1.24,635,0.784313725
279994,0.62,630,0.784313725
280145,0.62,624,0.784313725
280297,0.62,628,0.784313725
280448,0.62,617,0.784313725
280598,0.62,618,0.784313725
280749,0,620,0.784313725
306182,0.62,1426,1.568627451
306334,1.24,1430,1.568627451
306486,2.48,1431,1.568627451
306637,3.72,1461,1.568627451
306789,4.96,1497,1.568627451
306940,6.2,1507,1.568627451
307093,7.44,1564,1.568627451
307243,8.68,1828,1.568627451
307395,9.92,2038,1.568627451
307547,10.54,2188,1.568627451
307698,13.02,2575,1.960784314
307849,13.02,2717,1.960784314
308000,14.88,2962,1.960784314
308152,15.5,2997,1.960784314
308303,16.74,3290,1.960784314
308454,17.98,3526,1.960784314
308606,19.22,3710,1.960784314
308758,20.46,3890,1.960784314
308909,21.7,4142,1.960784314
309062,22.32,4295,1.568627451
309214,23.56,4224,0.784313725
309365,24.18,3987,0.784313725
309516,24.8,3775,0.784313725
309668,24.8,3555,1.176470588
309818,24.18,3350,1.176470588
309969,24.18,3152,1.176470588
310122,24.18,2942,1.176470588
310273,24.18,2758,1.176470588
310423,24.18,2580,1.176470588
310575,24.18,2383,0.784313725
310727,24.18,2203,0.784313725
310877,23.56,2031,0.784313725
311028,23.56,1844,0.784313725
311180,23.56,1668,0.784313725
311331,23.56,1495,0.784313725
311483,23.56,1312,0.784313725
311633,22.94,1140,0.784313725
311784,22.94,985,0.784313725
311934,22.94,925,0.784313725
312085,22.32,983,0.784313725
312238,22.32,1030,0.784313725
312389,21.7,1046,0.784313725
312539,21.08,1054,0.784313725
312689,21.08,1062,0.784313725
312840,20.46,1072,0.784313725
312992,19.84,1076,0.784313725
313143,19.22,1063,0.784313725
313295,19.22,1048,0.784313725
313446,18.6,1020,0.784313725
313598,17.98,994,0.784313725
313749,17.98,980,0.784313725
313901,17.98,960,0.784313725
314054,17.98,924,0.784313725
314205,17.98,891,0.784313725
314356,17.98,864,0.784313725
314507,17.98,828,0.784313725
314659,17.98,805,0.784313725
314810,17.98,790,0.784313725
314962,17.98,779,0.784313725
315114,17.98,774,0.784313725
315266,17.36,774,0.784313725
315416,17.36,768,0.784313725
315569,17.36,765,0.784313725
315719,17.36,766,0.784313725
315870,17.36,760,0.784313725
316022,17.36,765,0.784313725
316173,17.36,769,0.784313725
316323,17.36,799,0.784313725
316475,17.36,1011,0.784313725
316626,16.74,1318,1.176470588
316777,16.74,1397,1.176470588
316930,16.74,1373,1.176470588
317080,16.74,1236,1.176470588
317231,16.74,1355,1.568627451
317383,17.36,1354,1.568627451
317535,17.98,1370,1.568627451
317687,17.98,1419,1.568627451
317840,18.6,1457,1.568627451
317991,19.22,1483,1.568627451
318142,19.22,1542,1.568627451
318294,19.84,1572,1.568627451
318445,20.46,1624,1.568627451
318596,21.08,1660,1.568627451
318749,21.7,1704,1.568627451
318900,22.32,1755,1.568627451
319052,22.94,1787,1.568627451
319204,23.56,1852,1.568627451
319356,24.18,1876,1.568627451
319509,24.8,1930,1.568627451
319661,25.42,1963,1.176470588
319813,26.04,1969,1.176470588
319964,26.04,2034,0.784313725
320116,26.04,2154,0.784313725
320268,26.04,2038,0.784313725
320420,26.04,1865,0.784313725
320573,26.04,1677,0.784313725
320726,26.04,1518,0.784313725
320878,26.04,1341,0.784313725
321029,26.04,1162,0.784313725
321179,26.04,996,0.784313725
321331,25.42,907,0.784313725
321483,25.42,974,0.784313725
321634,25.42,1035,0.784313725
321785,25.42,1077,0.784313725
321936,25.42,1096,0.784313725
322088,25.42,1112,0.784313725
322239,24.8,1114,0.784313725
322390,24.8,1111,0.784313725
322541,24.8,1110,0.784313725
322693,24.8,1097,0.784313725
322845,24.8,1081,0.784313725
322995,24.8,1064,0.784313725
323146,24.18,1050,0.784313725
323297,24.18,1038,0.784313725
323448,24.18,1020,0.784313725
323598,24.18,1007,0.784313725
323749,24.18,993,0.784313725
323900,24.18,981,0.784313725
324052,24.18,964,0.784313725
324203,23.56,955,0.784313725
324355,23.56,942,0.784313725
324507,23.56,937,0.784313725
324657,23.56,925,0.784313725
324808,23.56,916,0.784313725
324959,23.56,912,0.784313725
325110,23.56,898,0.784313725
325262,23.56,885,0.784313725
325413,23.56,877,0.784313725
325565,22.94,874,0.784313725
325716,22.94,871,0.784313725
325867,22.94,867,0.784313725
326018,22.94,857,0.784313725
326169,22.94,836,0.784313725
326321,22.94,815,0.784313725
326473,22.94,808,0.784313725
326625,22.94,809,0.784313725
326776,22.94,827,0.784313725
326927,22.94,844,0.784313725
327078,22.32,864,0.784313725
327230,22.32,880,0.784313725
327382,22.32,898,0.784313725
327534,22.32,910,0.784313725
327687,22.32,922,0.784313725
327839,22.32,930,0.784313725
327990,22.32,934,0.784313725
328142,22.32,934,0.784313725
328293,22.32,936,0.784313725
328444,22.32,939,0.784313725
328595,22.32,933,0.784313725
328746,21.7,932,0.784313725
328897,21.7,930,0.784313725
329048,21.7,925,0.784313725
329198,21.7,916,0.784313725
329349,21.7,909,0.784313725
329500,21.7,899,0.784313725
329650,21.7,888,0.784313725
329802,21.7,886,0.784313725
329953,21.7,881,0.784313725
330104,21.7,874,0.784313725
330254,21.08,873,0.784313725
330404,21.08,868,0.784313725
330554,21.08,867,0.784313725
330704,21.08,864,0.784313725
330855,21.08,855,0.784313725
331005,21.08,856,0.784313725
331155,21.08,856,0.784313725
331305,21.08,850,0.784313725
331455,20.46,843,0.784313725
331605,20.46,839,0.784313725
331755,20.46,830,0.784313725
331908,20.46,830,0.784313725
332059,20.46,831,0.784313725
332210,20.46,833,0.784313725
332361,20.46,832,0.784313725
332512,20.46,838,0.784313725
332663,20.46,854,0.784313725
332814,20.46,872,0.784313725
332965,20.46,880,0.784313725
333116,20.46,891,0.784313725
333267,20.46,890,0.784313725
333419,20.46,885,0.784313725
333571,19.84,877,0.784313725
333722,19.84,880,0.784313725
333874,19.84,867,0.784313725
334025,19.84,861,0.784313725
334176,19.84,860,0.784313725
334328,19.84,857,0.784313725
334480,19.84,856,0.784313725
334631,19.84,868,0.784313725
334783,19.84,877,0.784313725
334937,19.22,881,0.784313725
335088,19.22,886,0.784313725
335239,19.22,890,0.784313725
335390,19.22,889,0.784313725
335542,19.22,883,0.784313725
335693,19.22,882,0.784313725
335845,19.22,871,0.784313725
335996,18.6,866,0.784313725
336146,18.6,856,0.784313725
336297,18.6,843,0.784313725
336449,18.6,838,0.784313725
336602,18.6,834,0.784313725
336753,18.6,830,0.784313725
336904,17.98,837,0.784313725
337056,17.98,851,0.784313725
337208,17.98,859,0.784313725
337360,17.98,874,0.784313725
337512,17.98,881,0.784313725
337664,17.98,881,0.784313725
337815,17.98,871,0.784313725
337967,17.36,856,0.784313725
338120,17.36,830,0.784313725
338271,17.36,817,0.784313725
338422,17.36,809,0.784313725
338573,17.36,804,0.784313725
338725,17.36,810,0.784313725
338878,17.36,798,0.784313725
339029,17.36,802,0.784313725
339180,17.36,806,0.784313725
339330,17.36,810,0.784313725
339481,16.74,815,0.784313725
339632,16.74,821,0.784313725
339784,16.74,826,0.784313725
339934,16.74,832,0.784313725
340085,16.74,832,0.784313725
340237,16.74,829,0.784313725
340388,16.74,816,0.784313725
340541,16.74,799,0.784313725
340693,16.74,779,0.784313725
340845,16.74,769,0.784313725
340996,16.74,763,0.784313725
341148,16.12,765,0.784313725
341298,16.12,777,0.784313725
341450,16.12,789,0.784313725
341602,15.5,805,0.784313725
341753,15.5,827,0.784313725
341904,15.5,839,0.784313725
342055,14.88,843,0.784313725
342206,14.88,847,0.784313725
342359,14.88,838,0.784313725
342510,14.26,826,0.784313725
342661,14.26,812,0.784313725
342812,13.64,798,0.784313725
342963,13.64,782,0.784313725
343114,13.64,774,0.784313725
343267,13.02,772,0.784313725
343419,13.02,761,0.784313725
343570,13.02,772,0.784313725
343722,12.4,785,0.784313725
343873,12.4,799,0.784313725
344024,11.78,816,0.784313725
344175,11.16,824,0.784313725
344327,10.54,830,0.784313725
344479,10.54,831,0.784313725
344631,9.92,831,0.784313725
344782,9.3,813,0.784313725
344933,8.68,804,0.784313725
345084,8.06,787,0.784313725
345235,8.06,779,0.784313725
345387,7.44,759,0.784313725
345539,7.44,753,0.784313725
345692,6.82,748,0.784313725
345844,6.2,748,0.784313725
345996,6.2,748,0.784313725
346148,5.58,757,0.784313725
346299,4.96,761,0.784313725
346449,4.96,769,0.784313725
346600,4.34,779,0.784313725
346752,3.72,780,0.784313725
346904,3.1,741,0.784313725
347056,3.1,683,0.784313725
347208,2.48,642,0.784313725
347360,1.86,636,0.784313725
347513,1.86,636,0.784313725
347665,1.24,639,0.784313725
347816,1.24,638,0.784313725
347967,0.62,633,0.784313725
348119,0.62,638,0.784313725
348271,0.62,630,0.784313725
348422,0,625,0.784313725
356602,0.62,1479,1.568627451
356753,1.86,1521,1.568627451
356904,3.1,1572,1.176470588
357055,4.34,1596,1.176470588
357206,5.58,1580,1.176470588
357357,6.82,1545,1.176470588
357509,8.06,1647,1.176470588
357660,9.3,1887,1.568627451
357810,9.92,2028,1.568627451
357962,10.54,2203,1.568627451
358114,11.78,2379,1.568627451
358265,13.02,2560,1.568627451
358416,13.64,2764,1.568627451
358567,14.88,2929,1.960784314
358717,16.12,3121,1.960784314
358868,16.74,3307,1.960784314
359019,17.98,3487,1.960784314
359170,19.22,3615,0.784313725
359321,19.84,3535,0.784313725
359472,19.84,3404,0.784313725
359624,20.46,3208,1.176470588
359775,20.46,3004,1.176470588
359926,20.46,2813,1.176470588
360077,20.46,2639,1.176470588
360229,20.46,2485,1.176470588
360380,20.46,2218,1.176470588
360532,20.46,2302,1.176470588
360683,21.08,2314,1.176470588
360834,21.08,2335,1.176470588
360985,21.7,2424,1.568627451
361137,21.7,2466,1.568627451
361288,22.32,2519,1.568627451
361439,22.94,2596,1.568627451
361590,23.56,2661,1.568627451
361741,24.18,2758,1.960784314
361893,25.42,2844,1.960784314
362045,26.04,2922,1.960784314
362196,26.66,3047,1.960784314
362347,27.9,3114,1.960784314
362498,28.52,3256,2.352941176
362649,29.76,3307,2.352941176
362800,30.38,3440,2.352941176
362951,31.62,3526,2.352941176
363103,32.24,3595,2.352941176
363254,33.48,3710,1.176470588
363405,34.1,3487,0.784313725
363555,34.1,3404,0.784313725
363706,34.1,3200,0.784313725
363857,34.1,3004,0.784313725
364009,34.1,2807,0.784313725
364160,34.1,2628,0.784313725
364311,34.1,2447,0.784313725
364462,34.1,2265,0.784313725
364613,34.1,2094,0.784313725
364764,34.1,1919,0.784313725
364915,34.1,1755,0.784313725
365066,34.1,1578,0.784313725
365217,33.48,1411,0.784313725
365370,33.48,1245,0.784313725
365520,33.48,1072,0.784313725
365672,33.48,928,0.784313725
365822,33.48,976,0.784313725
365974,33.48,1038,0.784313725
366124,33.48,1070,0.784313725
366276,33.48,1086,0.784313725
366428,32.86,1102,0.784313725
366579,32.86,1107,0.784313725
366731,32.86,1106,0.784313725
366882,32.86,1105,0.784313725
367032,32.86,1103,0.784313725
367184,32.86,1083,0.784313725
367335,32.86,1061,0.784313725
367486,32.86,1041,0.784313725
367637,32.24,1024,0.784313725
367788,32.24,1012,0.784313725
367939,32.24,1003,0.784313725
368089,32.24,988,0.784313725
368241,32.24,983,0.784313725
368391,32.24,974,0.784313725
368542,32.24,961,0.784313725
368693,31.62,948,0.784313725
368845,31.62,939,0.784313725
368997,31.62,930,0.784313725
369149,31.62,915,0.784313725
369299,31.62,907,0.784313725
369450,31,893,0.784313725
369601,31,889,0.784313725
369752,31,877,0.784313725
369902,31,876,0.784313725
370054,31,871,0.784313725
370205,31,864,0.784313725
370357,30.38,859,0.784313725
370508,30.38,857,0.784313725
370659,30.38,849,0.784313725
370809,30.38,844,0.784313725
370960,30.38,835,0.784313725
371111,29.76,834,0.784313725
371262,29.76,837,0.784313725
371414,29.76,844,0.784313725
371566,29.14,853,0.784313725
371717,29.14,862,0.784313725
371867,28.52,874,0.784313725
372018,28.52,880,0.784313725
372170,27.9,886,0.784313725
372320,27.28,901,0.784313725
372471,27.28,909,0.784313725
372622,26.66,907,0.784313725
372773,26.66,907,0.784313725
372924,26.04,907,0.784313725
373076,25.42,906,0.784313725
373226,25.42,898,0.784313725
373376,24.8,902,0.784313725
373527,24.8,901,0.784313725
373678,24.18,898,0.784313725
373829,24.18,891,0.784313725
373980,24.18,888,0.784313725
374130,23.56,888,0.784313725
374282,23.56,891,0.784313725
374433,23.56,885,0.784313725
374584,23.56,887,0.784313725
374735,23.56,883,0.784313725
374886,23.56,876,0.784313725
375037,23.56,870,0.784313725
375188,23.56,864,0.784313725
375339,22.94,856,0.784313725
375491,22.94,845,0.784313725
375643,22.94,842,0.784313725
375794,22.94,841,0.784313725
375944,22.32,837,0.784313725
376096,22.32,830,0.784313725
376247,21.7,833,0.784313725
376399,21.08,827,0.784313725
376550,20.46,823,0.784313725
376701,19.22,822,0.784313725
376852,18.6,813,0.784313725
377004,17.98,815,0.784313725
377155,16.74,819,0.784313725
377307,16.12,826,0.784313725
377457,14.88,828,0.784313725
377608,14.26,824,0.784313725
377760,13.02,818,0.784313725
377913,12.4,810,0.784313725
378064,11.16,810,0.784313725
378216,10.54,805,0.784313725
378368,9.92,817,0.784313725
378518,9.3,821,0.784313725
378669,8.68,831,0.784313725
378821,8.06,828,0.784313725
378973,7.44,829,0.784313725
379125,6.82,822,0.784313725
379276,6.2,821,0.784313725
379427,5.58,812,0.784313725
379578,4.96,802,0.784313725
379729,4.34,797,0.784313725
379880,3.72,778,0.784313725
380032,3.1,719,0.784313725
380183,2.48,656,0.784313725
380334,2.48,617,0.784313725
380487,1.86,623,0.784313725
380637,1.24,632,0.784313725
380790,1.24,633,0.784313725
380940,1.24,633,0.784313725
381093,0.62,624,0.784313725
381244,0.62,625,0.784313725
381397,0.62,620,0.784313725
381548,0.62,616,0.784313725
381699,0.62,613,0.784313725
381849,0,609,0.784313725
399542,0.62,1500,1.176470588
399693,1.24,1610,1.176470588
399843,2.48,1697,1.568627451
399995,3.72,1753,1.176470588
400146,4.34,1765,1.176470588
400300,5.58,1722,1.176470588
400451,6.82,1618,1.176470588
400602,8.06,1568,1.176470588
400753,8.68,1805,1.176470588
400906,9.3,1963,1.176470588
401058,10.54,2028,1.568627451
401209,11.16,2199,1.568627451
401360,11.78,2348,1.568627451
401511,12.4,2447,1.568627451
401663,13.64,2606,1.568627451
401813,14.26,2758,1.568627451
401965,14.88,2902,1.568627451
402117,15.5,3033,1.568627451
402268,16.74,3144,1.176470588
402419,17.36,3069,0.784313725
402571,17.36,3033,0.784313725
